type,id,lat,lon,tags_amenity,tags_cuisine,tags_name,tags_source,tags_addr:city,tags_addr:street,tags_internet_access,tags_opening_hours,tags_phone,tags_smoking,tags_wheelchair,tags_name:en,tags_operator,tags_addr:postcode,tags_addr:housenumber,tags_name:ne,nodes,tags_building,tags_atm,tags_sorey,tags_addr:housename,tags_email,tags_service:type,tags_contact:phone,tags_contact:email,tags_office,tags_social_facility,tags_nrb_class,tags_website,tags_roof:material,tags_roof:shape,tags_healthcare,tags_addr:hamlet,tags_operator:type,tags_fixme,tags_addr:municipality,tags_addr:province,tags_note,tags_building:levels,tags_CONS_TYPE,tags_building:use,tags_green_roof,tags_building_count,tags_isced:level,tags_personnel:count,tags_student:count,tags_oid,tags_barrier,tags_government,tags_school,tags_boundary,tags_operator:en,tags_operator:ne,tags_operator:wikidata,tags_landuse,tags_layer,tags_emergency,tags_wikidata,tags_building:part,tags_dispensing,tags_shop,tags_addr:house,tags_capacity,tags_access,tags_parking,tags_covered,tags_fee,tags_supervised,tags_surface,tags_description,tags_delivery,tags_drive_through
node,10230035151,27.6318495,85.5166454,bank,,Mirmire Laghubitta Bittiya Sanstha Ltd,,,Pulbazar,,Su-Fr 10:00-17:00,11662311,,,,,,,,,,,,,,,,,,,microfinance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10230035152,27.6313765,85.5172699,bank,,Manjushree Saving And Credit Cooperative Ltd,,,Tindobato,,Su-Fr 10:00-17:00,11660635,,,,,,,,,,,,,,,,,,,co-operative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10230035153,27.630858,85.5178865,bank,,Karuna Saving And Credit Cooperative Ltd,,,Tindobato,,Su-Fr 10:00-17:00,11663655,,,,,,,,,,,,,,,,,,,co-operative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10230035154,27.6308338,85.5178616,bank,,Agni Saving And Credit Coooerative Ltd,,,Tindobato,,Su-Fr 10:00-17:00,11663523,,,,,,,,,,,,,,,,,,,co-operative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10230035155,27.630391,85.5216861,bank,,Newa Pucha Saving And Credit Cooperative Ltd,,,Buspark,,Su-Fr 10:00-17:00,11664612,,,,,,,,,,,,,,,,,,,co-operative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10230035156,27.6303447,85.5216894,bank,,Jhigu Bhintuna Saving And Credit Cooperative Ltd,,,Buspark,,Su-Fr 10:00-17:00,11661052,,,,,,,,,,,,,,,,,,,co-operative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10230035157,27.6320939,85.5204032,bank,,Shree Mandala Saving And Credit Cooperative Ltd,,,Chaitanya Road,,Su-Fr 10:00-17:00,11660244,,,,,,,,,,,,,,,,,,,co-operative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10230035158,27.6321355,85.520371,bank,,Siddhartha Saving And Credit Cooperative Ltd,,,Chaitanya Road,,Su-Fr 10:00-17:00,11662309,,,,,,,,,,,,,,,,,,,co-operative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10230035159,27.6330757,85.5158277,bank,,Sugandha Saving And Credit Cooperative Ltd,,,Pulbazar,,Su-Fr 10:00-17:00,11664020,,,,,,,,,,,,,,,,,,,co-operative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10230035160,27.6276465,85.5233474,bank,,Jyoi Mirmire Samuhik Saving And Credit Cooperative Ltd,,,Godam Chok,,Su-Fr 10:00-17:00,11662266,,,,,,,,,,,,,,,,,,,co-operative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10230035161,27.6309263,85.523115,bank,,Shree Swostik Saving And Credit Cooperative Ltd,,,,,Su-Fr 10:00-17:00,11661577,,,,,,,,,,,,,,,,,,,co-operative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10230035162,27.6309768,85.5231082,bank,,Shree Kathu Ganesh Saving And Credit Cooperative Ltd,,,,,Su-Fr 10:00-17:00,11661515,,,,,,,,,,,,,,,,,,,co-operative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10230035163,27.6310881,85.5231048,bank,,Ugratara Multipurpose Cooperative Ltd,,,,,Su-Fr 10:00-17:00,11660439,,,,,,,,,,,,,,,,,,,co-operative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10230035164,27.6310084,85.5220374,bank,,Sumeru Saving And Credit Cooperative Ltd,,,Chadani Chok,,Su-Fr 10:00-17:00,11663006,,,,,,,,,,,,,,,,,,,co-operative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10230035165,27.6306726,85.5219686,bank,,Samudayik Saving And Credit Cooperative Ltd,,,Chadani Chok,,Su-Fr 10:00-17:00,11440286,,,,,,,,,,,,,,,,,,,co-operative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10230035166,27.6301351,85.5236362,bank,,Sugandha Saving And Credit Cooperative Ltd,,,Chardobato,,Su-Fr 10:00-17:00,11411247,,,,,,,,,,,,,,,,,,,co-operative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10230035167,27.6301975,85.5221125,bank,,Reliance Saving And Credit Cooperative Ltd,,,Buspark,,Su-Fr 10:00-17:00,11663418,,,,,,,,,,,,,,,,,,,co-operative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10230035168,27.6302047,85.5218995,bank,,Rojina Saving And Credit Cooperative Ltd,,,Buspark,,Su-Fr 10:00-17:00,11665393,,,,,,,,,,,,,,,,,,,co-operative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10230035169,27.6282888,85.5233677,bank,,Himkali Samajsewa Saving And Credit Cooperative Ltd,,,Panauti Road,,Su-Fr 10:00-17:00,11661031,,,,,,,,,,,,,,,,,,,co-operative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10230035170,27.6284735,85.5234507,bank,,Model Saving And Credit Cooperative Ltd,,,,,Su-Fr 10:00-17:00,11660866,,,,,,,,,,,,,,,,,,,co-operative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10230035171,27.6290741,85.5236712,bank,,Bindhabasini Saving And Credit Cooperative Ltd,,,Chardobato,,Su-Fr 10:00-17:00,11661955,,,,,,,,,,,,,,,,,,,co-operative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10230035172,27.6294939,85.5237281,bank,,Budol Samudayik Saving And Credit Cooperative Ltd,,,Chardobato,,Su-Fr 10:00-17:00,11660364,,,,,,,,,,,,,,,,,,,co-operative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10230035173,27.6296835,85.5249011,bank,,Kshetrapal Mahankal Multipurpose Cooperative Ltd.,,,,,Su-Fr 10:00-17:00,11663120,,,,,,,,,,,,,,,,,,,co-operative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10230035174,27.6297333,85.524916,bank,,Jyoti Bikash Bank,,,,,Su-Fr 10:00-17:00,,,,,,,,,,,,,,,,,,,,development,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10230035175,27.6296392,85.525064,bank,,Nepal Credit And Commerce Bank Ltd,,,,,Su-Fr 10:00-17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10230035176,27.6296304,85.5264615,bank,,Swarna Laxmi Saving And Credit Cooperative Ltd,,,,,Su-Fr 10:00-17:00,11661260,,,,,,,,,,,,,,,,,,,co-operative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10230035177,27.6313854,85.5243536,bank,,Nitya Chandeswori Multipurpose Cooperative,,,Ganesthan,,Su-Fr 10:00-17:00,11665485,,,,,,,,,,,,,,,,,,,co-operative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10230035178,27.6303851,85.5279922,bank,,Shree Jiwan Sudhar Krishi Sahakari Sanstha Ltd,,,Bhimsenthan,,Su-Fr 10:00-17:00,11660002,,,,,,,,,,,,,,,,,,,co-operative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10230035179,27.6174853,85.4930309,bank,,Shree Mahendra Jyoti Nari Saving And Credit Cooperative Society Ltd,,,Basdol,,Su-Fr 10:00-17:00,9849013399,,,,,,,,,,,,,,,,,,,co-operative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10230035180,27.6411091,85.4787474,bank,,Aafnai Bishwasilo Agricultural Co- Operative Ltd.,,,Sangha,,Su-Fr 10:00-17:00,,,,,,,,,,,,,,,,,,,,co-operative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10230035181,27.6283295,85.5325565,bank,,Panchakumari Multipurpose Co-Operative Ltd.,,,Budol,,Su-Fr 10:00-17:00,011-661662,,,,,,,,,,,,,,,,,,,co-operative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10230035182,27.6080496,85.4951344,bank,,Shree Jamuni Ganesh Saving& Credit Cooperative Ltd,,,Basdol,,Su-Fr 10:00-17:00,11691150,,,,,,,,,,,,,,,,,,,co-operative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10230035183,27.620679,85.4910769,bank,,Shree Jamuni Ganesh Saving & Credit Co-Operative Ltd,,,Basdol,,Su-Fr 10:00-17:00,011-691150,,,,,,,,,,,,,,,,,,,co-operative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10230035184,27.6410168,85.4790836,bank,,Civil Laghubitta Bittiya Sanastha Limited,,,,,Su-Fr 10:00-17:00,,,,,,,,,,,,,,,,,,,,co-operative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10230035185,27.6408582,85.4796064,bank,,Suryadaya Womi Lagubitta Bittiya Sanstha Limited,,,Sanga,,Su-Fr 10:00-17:00,011-663719,,,,,,,,,,,,,,,,,,,co-operative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10230035186,27.6407216,85.4801019,bank,,Rasayenik Maal Bikri Kendra,,,Sanga,,Su-Fr 10:00-17:00,11662484,,,,,,,,,,,,,,,,,,,co-operative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10230035187,27.6407465,85.479804,bank,,Shree Bhanjyang Multipurpose Co-Operative Society Ltd,,,Sanga,,Su-Fr 10:00-17:00,011-662458,,,,,,,,,,,,,,,,,,,co-operative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10230035188,27.6408693,85.4795833,bank,,Saksham Saving And Credit Cooperative Society Ltd,,,Sagha,,Su-Fr 10:00-17:00,11660050,,,,,,,,,,,,,Sakshamsanga@gmail.com,,,,,,co-operative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10230035189,27.6541809,85.5070714,bank,,Century Bank,,,Nala,,Su-Fr 10:00-17:00,,,,,,,,,,,,,,,,,,,,finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10230035190,27.6560571,85.5036721,bank,,Samudayik Laghubitta Bittiya Sanstha Limited,,,Nala,,Su-Fr 10:00-17:00,011 411098,,,,,,,,,,,,,slbsnala@gmail.com,,,,,,co-operative,www.samudayikbank.com.np,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10230035191,27.6614158,85.5282594,bank,,Shree Gramin Vikas Multipurpose Cooperative Limited,,,Chautara,,Su-Fr 10:00-16:00,011-411100,,,,,,,,,,,,,,,,,,,co-operative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10230035192,27.6573395,85.5180388,bank,,Dynamic Yuwa Bachaat Tathaa Sahakari Sanstha Limited,,,"Nala,Shera",,Su-Fr 10:00-16:00,,,,,,,,,,,,,,,,,,,,co-operative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10230035193,27.6572367,85.5178383,bank,,National Cooperative Bank Limited,,,"Nala ,Shera",,Su-Fr 10:00-16:00,,,,,,,,,,,,,,,,,,,,co-operative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10230035194,27.6572538,85.5178315,bank,,Shree Mai Ugrachandi Sana Kishan Krishi Sahakari Sanstha Limted,,,"Shera,Nala",,Su-Fr 10:00-16:00,,,,,,,,,,,,,,,,,,,,co-operative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10230035195,27.6410742,85.4788418,bank,,Duruganesh Bachat Tatha Rin Sahakari Sanastha Limited,,,,,Su-Fr 10:00-17:00,11662391,,,,,,,,,,,,,,,,,,,co-operative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10235121939,27.6277966,85.5290797,bank,,Samata Gharelu Laghubitta Bitiyya Sanstha,,,Sangam tole,,,011-665436,,,,,,,,,,,,,,,,,,,,www.samata.org.np,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,343761822,,,bank,,ID development bank,,,,,,,,,,,,,,"[3505909329, 3505909325, 3505909326, 3505909330, 3505909329]",yes,,,,,,,,,,,,concrete,mixed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3505909325,27.6302253,85.524162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3505909326,27.6302322,85.5240681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3505909329,27.6303015,85.5241718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3505909330,27.6303049,85.5240745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2048106966,27.6143611,85.53451,library,,Prakash Library,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4459039494,27.6238748,85.5469663,library,,,,,,,,,,,roselin publications,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,194899357,,,library,,KU-Library,,,KU road,wlan,,,,,Kathmandu University Central Library,,,3,,"[2054088856, 2054088864, 2054088850, 2054088865, 2054088856]",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2054088850,27.618834,85.5387187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2054088856,27.6190967,85.5384262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2054088864,27.6188423,85.5384172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2054088865,27.6190884,85.5387277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1833834845,27.6283867,85.5242964,clinic,,Kavre Health Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3156343839,27.6299331,85.525507,clinic,,Baidhya Sher Bahadur Memorial Polyclinic (p) Ltd.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4469793052,27.6336548,85.518427,clinic,,,,,,,,011662418,,,Banepa Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4533952590,27.6327325,85.5144315,clinic,,,,,,,,,,,Health Post,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5032818701,27.6273231,85.5233906,clinic,,,,,Shreekhanda M.,,Mo-Su 06:00-20:00,,,,Medical shop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5660965223,27.6310569,85.5207529,clinic,,,,,Araniko Highway,,,9841107058,,,Banepa Health Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10889516305,27.6303334,85.5235199,clinic,,CWC Polyclinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1042978351,,,clinic,,Dhulikhel Clinic Center,,,,,,,,,,,,,,"[9600058331, 9600058332, 9600058333, 9600047000, 9600058334, 9600058331]",yes,,,,,,,,,,,,,,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9600047000,27.6244453,85.5413357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9600058331,27.6244857,85.54128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9600058332,27.6245178,85.5413679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9600058333,27.6244715,85.5413967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9600058334,27.6244335,85.5413082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9960918472,27.635049,85.521867,social_facility,,yekata co operative,,,,,,,,,,,,,,,,,,,,,,,,food_bank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3043848943,27.6337082,85.5190666,community_centre,,Layaku (लाय् कु) - 𑐮𑐵𑐫𑑂‌𑐎𑐸,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4537014392,27.6276597,85.5325254,community_centre,,,,,,,,,,,Budol Covered Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4537050793,27.6264023,85.5310859,community_centre,,,,,,,,,,,Chetana Kendra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4537051091,27.6278105,85.5304479,community_centre,,,,,budol,,,,,,Red Cross Banepa,,,,,,,,,,,,,,ngo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4537051693,27.6258079,85.531143,community_centre,,,,,,,,,,,Volleyball Court,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4586287790,27.6423157,85.539973,community_centre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4586328890,27.6420244,85.5406493,community_centre,,,,,Chandeshwori Marg,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4612528489,27.6080432,85.5599471,community_centre,,,,,,,,,,,Search Nepal training Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4765999653,27.666819,85.4902486,community_centre,,Emergency Equipments Stockpile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5227839424,27.6171454,85.5559336,community_centre,,,,,Devisthan Road,,,,,,NGO FEDERATION,,45200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5426504322,27.6573234,85.4628208,community_centre,,,,,Arniko Raj Marga,wlan,,,,,chittapol clc,,,,,,,,,,chittapolclc@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5661000923,27.632929,85.5164318,community_centre,,,,,Jyatan Lal Sadak,,,,,,Panchakanya Banquet Pvt Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,7056379587,27.6234871,85.5471052,community_centre,,,,,Nawashanti Marg,,,,,,NAWA SHANTI TOLE SUDHAR SAMIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10235132735,27.6668352,85.5107034,community_centre,,Leisure hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10235132743,27.6326587,85.4969617,community_centre,,Hall,,,Bhaisipati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10235132749,27.6328219,85.5240482,community_centre,,Yog Bhawan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4985219521,27.6647914,85.4670744,cinema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6516253063,27.6286694,85.5233085,cinema,,Shuvakamana Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10235132747,27.632783,85.5145453,cinema,,Bamel Cinema,,,Poolbazzar,,,011660136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,342407820,,,cinema,,Mayur Cinema,GSI/KIBAN 2500; NARO,,,,,,,,,,,,,"[3494164002, 3494163998, 3494159488, 3494159487, 3494159482, 3494159483, 3494159478, 3494159480, 3494164002]",yes,,,,,,,,,,,,tin,flat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3494159478,27.6316092,85.5208674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3494159480,27.6316217,85.5206886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3494159482,27.6316298,85.5209046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3494159483,27.6316338,85.5208749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3494159487,27.6317084,85.520918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3494159488,27.6317124,85.5208884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3494163998,27.6319236,85.5209245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3494164002,27.6319481,85.5207423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1767253040,27.6367561,85.5246034,school,,नेपाल बनेपा पोलिटेक्निक संस्थान,,,,,,,,,Nepal Banepa Polytechnice institute,,,,नेपाल बनेपा पोलिटेक्निक संस्थान,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1767319463,27.6323551,85.5200926,school,,चैतन्य उच्च माध्यमिक विद्यालय,,,,,,,,,Chaitanya Higher Secondary School,,,,चैतन्य उच्च माध्यमिक विद्यालय,,,,,,,,,,,,,,,,,Bankhyo-6,government,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1768225328,27.6301874,85.5271823,school,,काभ्रे विद्यालय,,,,,,,,,Kavre School,,,,काभ्रे विद्यालय,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1768227833,27.6305106,85.5257982,school,,प्रगति प्रभात एकेडेमी,,,Bhimsen Marga,,Su- Fr 09:30-16:00,11660257,,,Pragati Prabhat Academy,,,,प्रगति प्रभात एकेडेमी,,,,,,pragatiprabhatacademy@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1768227841,27.6311997,85.5254496,school,,Innovative Academy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1772139973,27.6297937,85.5344696,school,,काभ्रे उच्च माद्यमिक बिद्यालय,,,Budol M.,,,,,,Kavre Higher Secondary School,,,,काभ्रे उच्च माद्यमिक बिद्यालय,,,,,,,,,,,,,,,,,,,check,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1833834753,27.6345455,85.5164963,school,,ग्यानकुनज,,,,,,,,,Gyankunja,,,,ग्यानकुनज,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1833834823,27.6318507,85.5251821,school,,ज्योति एकेडेमी,,,,,,,,,Jyoti Academy,,,,ज्योति एकेडेमी,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1833834953,27.6305205,85.5286411,school,,Samata School,,,Bhimsensthan,,Su- Fr 09:30-16:00,11663118,,,Samata Sikshya Niketan,,,,,,,,,,just4u.pritamgans@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
